0.000000,0.340121,0.639218,0.861216,0.979339,0.979339,0.861216,0.639218,0.340121,0.000000
0.000000,0.340088,0.639156,0.861132,0.979243,0.979243,0.861132,0.639156,0.340088,0.000000
0.000000,0.340054,0.639093,0.861048,0.979147,0.979147,0.861048,0.639093,0.340054,0.000000
0.000000,0.340021,0.639031,0.860964,0.979052,0.979052,0.860964,0.639031,0.340021,0.000000
0.000000,0.339988,0.638968,0.860880,0.978956,0.978956,0.860880,0.638968,0.339988,0.000000
0.000000,0.339955,0.638906,0.860796,0.978861,0.978861,0.860796,0.638906,0.339955,0.000000
0.000000,0.339921,0.638843,0.860711,0.978765,0.978765,0.860711,0.638843,0.339921,0.000000
0.000000,0.339888,0.638781,0.860627,0.978669,0.978669,0.860627,0.638781,0.339888,0.000000
0.000000,0.339855,0.638719,0.860543,0.978574,0.978574,0.860543,0.638719,0.339855,0.000000
0.000000,0.339822,0.638656,0.860459,0.978478,0.978478,0.860459,0.638656,0.339822,0.000000
0.000000,0.339789,0.638594,0.860375,0.978382,0.978382,0.860375,0.638594,0.339789,0.000000
0.000000,0.339755,0.638531,0.860291,0.978287,0.978287,0.860291,0.638531,0.339755,0.000000
0.000000,0.339722,0.638469,0.860207,0.978191,0.978191,0.860207,0.638469,0.339722,0.000000
0.000000,0.339689,0.638407,0.860123,0.978096,0.978096,0.860123,0.638407,0.339689,0.000000
0.000000,0.339656,0.638344,0.860039,0.978000,0.978000,0.860039,0.638344,0.339656,0.000000
0.000000,0.339623,0.638282,0.859955,0.977905,0.977905,0.859955,0.638282,0.339623,0.000000
0.000000,0.339590,0.638220,0.859871,0.977809,0.977809,0.859871,0.638220,0.339590,0.000000
0.000000,0.339556,0.638157,0.859787,0.977714,0.977714,0.859787,0.638157,0.339556,0.000000
0.000000,0.339523,0.638095,0.859703,0.977618,0.977618,0.859703,0.638095,0.339523,0.000000
0.000000,0.339490,0.638033,0.859619,0.977523,0.977523,0.859619,0.638033,0.339490,0.000000
0.000000,0.339457,0.637970,0.859535,0.977427,0.977427,0.859535,0.637970,0.339457,0.000000
0.000000,0.339424,0.637908,0.859451,0.977332,0.977332,0.859451,0.637908,0.339424,0.000000
0.000000,0.339391,0.637846,0.859367,0.977236,0.977236,0.859367,0.637846,0.339391,0.000000
0.000000,0.339357,0.637783,0.859283,0.977141,0.977141,0.859283,0.637783,0.339357,0.000000
0.000000,0.339324,0.637721,0.859199,0.977045,0.977045,0.859199,0.637721,0.339324,0.000000
0.000000,0.339291,0.637659,0.859115,0.976950,0.976950,0.859115,0.637659,0.339291,0.000000
0.000000,0.339258,0.637596,0.859031,0.976854,0.976854,0.859031,0.637596,0.339258,0.000000
0.000000,0.339225,0.637534,0.858947,0.976759,0.976759,0.858947,0.637534,0.339225,0.000000
0.000000,0.339192,0.637472,0.858863,0.976663,0.976663,0.858863,0.637472,0.339192,0.000000
0.000000,0.339159,0.637410,0.858780,0.976568,0.976568,0.858780,0.637410,0.339159,0.000000
0.000000,0.339125,0.637347,0.858696,0.976473,0.976473,0.858696,0.637347,0.339125,0.000000
